case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied,split,context_start_ms,context_end_ms
gaia-bb19365547ff2dec,5773,mobservice1,login failure,WARNING,1626065245706,1626065256706,11.0,True,False,train,1626064945706,1626065545706
gaia-989cb17da22757ac,5774,mobservice1,login failure,WARNING,1626065259280,1626065270280,11.0,True,False,train,1626064959280,1626065559280
gaia-c4f0f174723ae76e,5502,mobservice2,login failure,WARNING,1626065276992,1626065287992,11.0,True,False,train,1626064976992,1626065576992
gaia-c0a6071a925c0012,5775,mobservice1,login failure,WARNING,1626065305705,1626065316705,11.0,True,False,train,1626065005705,1626065605705
gaia-2e4ab7022180c49b,5503,mobservice2,login failure,WARNING,1626065463615,1626065474615,11.0,True,False,train,1626065163615,1626065763615
gaia-5232291cad36ab72,5504,mobservice2,login failure,WARNING,1626065470163,1626065481163,11.0,True,False,train,1626065170163,1626065770163
gaia-3657d46b3b24337c,5776,mobservice1,login failure,WARNING,1626065910512,1626065921512,11.0,True,False,train,1626065610512,1626066210512
gaia-6457ef6dfb95e423,5505,mobservice2,login failure,WARNING,1626066292684,1626066303684,11.0,True,False,train,1626065992684,1626066592684
gaia-adca2fa2799a34be,5506,mobservice2,login failure,WARNING,1626066372743,1626066383743,11.0,True,False,train,1626066072743,1626066672743
gaia-c3a54c36e7df866b,5361,dbservice2,memory_anomalies,WARNING,1626066407888,1626067007888,600.0,True,False,train,1626066107888,1626067007888
gaia-c977714eca0c7947,5507,mobservice2,login failure,WARNING,1626066434146,1626066445146,11.0,True,False,train,1626066134146,1626066734146
gaia-a2d9a7e70eba3d66,5508,mobservice2,login failure,WARNING,1626066465585,1626066476585,11.0,True,False,train,1626066165585,1626066765585
gaia-cdd6f48d7a3dcc89,5509,mobservice2,login failure,WARNING,1626066709312,1626066720312,11.0,True,False,train,1626066409312,1626067009312
gaia-471e930ea5f8ef27,5634,redisservice2,memory_anomalies,WARNING,1626067152588,1626067752588,600.0,True,False,train,1626066852588,1626067752588
gaia-0e72ec3caf7dd82e,5777,mobservice1,login failure,WARNING,1626067177038,1626067188038,11.0,True,False,train,1626066877038,1626067477038
gaia-ce1b501f9d3573a3,5510,mobservice2,login failure,WARNING,1626067306667,1626067317667,11.0,True,False,train,1626067006667,1626067606667
gaia-e2cf5dba9c5565b7,5778,mobservice1,login failure,WARNING,1626067460282,1626067471282,11.0,True,False,train,1626067160282,1626067760282
gaia-cbf071c9ec1775be,5779,mobservice1,login failure,WARNING,1626067760705,1626067771705,11.0,True,False,train,1626067460705,1626068060705
gaia-eb30000784d773f8,5511,mobservice2,login failure,WARNING,1626067827314,1626067838314,11.0,True,False,train,1626067527314,1626068127314
gaia-0f3167c09455fb77,5368,webservice2,memory_anomalies,WARNING,1626067942767,1626068542767,600.0,True,False,train,1626067642767,1626068542767
gaia-4d403cb98519c048,5512,mobservice2,login failure,WARNING,1626068008379,1626068019379,11.0,True,False,train,1626067708379,1626068308379
gaia-43e4f74dd2358926,5513,mobservice2,login failure,WARNING,1626068172570,1626068183570,11.0,True,False,train,1626067872570,1626068472570
gaia-457d4323a9dcebe6,5780,mobservice1,login failure,WARNING,1626068297472,1626068308472,11.0,True,False,train,1626067997472,1626068597472
gaia-cfd96f9da9e852d8,5876,logservice2,memory_anomalies,WARNING,1626068644104,1626069244104,600.0,True,False,train,1626068344104,1626069244104
gaia-a525b2bb9519e969,5514,mobservice2,login failure,WARNING,1626068734764,1626068745764,11.0,True,False,train,1626068434764,1626069034764
gaia-9aa3a12cee0f835f,5781,mobservice1,login failure,WARNING,1626068902178,1626068913178,11.0,True,False,train,1626068602178,1626069202178
gaia-eccd33c5aa4637c0,5782,mobservice1,login failure,WARNING,1626068955704,1626068966704,11.0,True,False,train,1626068655704,1626069255704
gaia-b9684fb79a3db900,5515,mobservice2,login failure,WARNING,1626069073109,1626069084109,11.0,True,False,train,1626068773109,1626069373109
gaia-4c5ad326f087904b,5516,mobservice2,login failure,WARNING,1626069103697,1626069114697,11.0,True,False,train,1626068803697,1626069403697
gaia-f7ff819443594776,5517,mobservice2,login failure,WARNING,1626069143865,1626069154865,11.0,True,False,train,1626068843865,1626069443865
gaia-e36bd594e7d19b19,5783,mobservice1,login failure,WARNING,1626069211653,1626069222653,11.0,True,False,train,1626068911653,1626069511653
gaia-4521e7922a3710bd,5784,mobservice1,login failure,WARNING,1626069283401,1626069294401,11.0,True,False,train,1626068983401,1626069583401
gaia-9208bf96c7ebf12a,5785,mobservice1,login failure,WARNING,1626069621036,1626069632036,11.0,True,False,train,1626069321036,1626069921036
gaia-8b68214c207c7e49,5786,mobservice1,login failure,WARNING,1626069632648,1626069643648,11.0,True,False,train,1626069332648,1626069932648
gaia-2eb5bbe0d9005ba1,5518,mobservice2,login failure,WARNING,1626069795906,1626069806906,11.0,True,False,train,1626069495906,1626070095906
gaia-330ba76e05fc701f,5787,mobservice1,login failure,WARNING,1626070353634,1626070364634,11.0,True,False,train,1626070053634,1626070653634
gaia-60830aca324a1ab7,5519,mobservice2,login failure,WARNING,1626070609890,1626070620890,11.0,True,False,train,1626070309890,1626070909890
gaia-c692ff8b258c1347,5520,mobservice2,login failure,WARNING,1626070704852,1626070715852,11.0,True,False,train,1626070404852,1626071004852
gaia-504a2a9b3ec0a8dc,5788,mobservice1,login failure,WARNING,1626070744627,1626070755627,11.0,True,False,train,1626070444627,1626071044627
gaia-73fc1630f584dd30,5789,mobservice1,login failure,WARNING,1626071729644,1626071740644,11.0,True,False,train,1626071429644,1626072029644
gaia-89d081c87afc80e5,5790,mobservice1,login failure,WARNING,1626072231015,1626072242015,11.0,True,False,train,1626071931015,1626072531015
gaia-102d3d83623f8136,5521,mobservice2,login failure,WARNING,1626072280109,1626072291109,11.0,True,False,train,1626071980109,1626072580109
gaia-4707b7d54ce82615,5522,mobservice2,login failure,WARNING,1626072965648,1626072976648,11.0,True,False,train,1626072665648,1626073265648
gaia-6c0a4368817b50e2,5868,logservice1,memory_anomalies,WARNING,1626073158391,1626073758391,600.0,True,False,train,1626072858391,1626073758391
gaia-a0fdb9acc4956ac7,5523,mobservice2,login failure,WARNING,1626073266843,1626073277843,11.0,True,False,train,1626072966843,1626073566843
gaia-59656fbbba0d9336,5791,mobservice1,login failure,WARNING,1626073716580,1626073727580,11.0,True,False,train,1626073416580,1626074016580
gaia-8033455593278f7e,5792,mobservice1,login failure,WARNING,1626073842388,1626073853388,11.0,True,False,train,1626073542388,1626074142388
gaia-4925f50d65510438,5793,mobservice1,login failure,WARNING,1626073919392,1626073930392,11.0,True,False,train,1626073619392,1626074219392
gaia-5c1262d04271d093,5794,mobservice1,login failure,WARNING,1626074144613,1626074155613,11.0,True,False,train,1626073844613,1626074444613
gaia-1c35397d86489865,5524,mobservice2,login failure,WARNING,1626074339470,1626074350470,11.0,True,False,train,1626074039470,1626074639470
gaia-e27045257fe23821,5795,mobservice1,login failure,WARNING,1626074527657,1626074538657,11.0,True,False,train,1626074227657,1626074827657
gaia-f74f4d831789099d,5525,mobservice2,login failure,WARNING,1626074577389,1626074588389,11.0,True,False,train,1626074277389,1626074877389
gaia-bbe3dc1536fb430f,5526,mobservice2,login failure,WARNING,1626074910354,1626074921354,11.0,True,False,train,1626074610354,1626075210354
gaia-e1c0b0f51bd6853d,5527,mobservice2,login failure,WARNING,1626074919492,1626074930492,11.0,True,False,train,1626074619492,1626075219492
gaia-da34c54e0f1deadf,5369,webservice2,memory_anomalies,WARNING,1626075115895,1626075715895,600.0,True,False,train,1626074815895,1626075715895
gaia-18a85142ad57f632,5796,mobservice1,login failure,WARNING,1626075180511,1626075191511,11.0,True,False,train,1626074880511,1626075480511
gaia-fdfcb2ec17beefdc,5797,mobservice1,login failure,WARNING,1626075967431,1626075978431,11.0,True,False,train,1626075667431,1626076267431
gaia-265fa810c2528263,5528,mobservice2,login failure,WARNING,1626076069756,1626076080756,11.0,True,False,train,1626075769756,1626076369756
gaia-d1b7ec555b4be5a4,5529,mobservice2,login failure,WARNING,1626076532846,1626076543846,11.0,True,False,train,1626076232846,1626076832846
gaia-53c7b1fd6c77996d,5530,mobservice2,login failure,WARNING,1626076677077,1626076688077,11.0,True,False,train,1626076377077,1626076977077
gaia-dbf5147dbf984667,5531,mobservice2,login failure,WARNING,1626076729946,1626076740946,11.0,True,False,train,1626076429946,1626077029946
gaia-ca18bc2ede1cebf9,5798,mobservice1,login failure,WARNING,1626076759703,1626076770703,11.0,True,False,train,1626076459703,1626077059703
gaia-19f2ccc5e1fa4df8,5869,logservice1,memory_anomalies,WARNING,1626076807431,1626077407431,600.0,True,False,train,1626076507431,1626077407431
gaia-36b3c3a7634094dc,5532,mobservice2,login failure,WARNING,1626076991234,1626077002234,11.0,True,False,train,1626076691234,1626077291234
gaia-aa17f2eb452cdb66,5799,mobservice1,login failure,WARNING,1626077034324,1626077045324,11.0,True,False,train,1626076734324,1626077334324
gaia-58f40cd6d186eb2e,5800,mobservice1,login failure,WARNING,1626077100875,1626077111875,11.0,True,False,train,1626076800875,1626077400875
gaia-87a3baece1d4f0ed,5801,mobservice1,login failure,WARNING,1626077182480,1626077193480,11.0,True,False,train,1626076882480,1626077482480
gaia-4d69b61e8cf9d2cb,5802,mobservice1,login failure,WARNING,1626077670541,1626077681541,11.0,True,False,train,1626077370541,1626077970541
gaia-aff4b595571a1cfb,5803,mobservice1,login failure,WARNING,1626077707723,1626077718723,11.0,True,False,train,1626077407723,1626078007723
gaia-309fb28ee1dd7256,5804,mobservice1,login failure,WARNING,1626077782989,1626077793989,11.0,True,False,train,1626077482989,1626078082989
gaia-6528d3a63e19b4af,5533,mobservice2,login failure,WARNING,1626078714160,1626078725160,11.0,True,False,train,1626078414160,1626079014160
gaia-640669a04fd02619,5805,mobservice1,login failure,WARNING,1626078780499,1626078791499,11.0,True,False,train,1626078480499,1626079080499
gaia-2e83c5b7f87a688c,5806,mobservice1,login failure,WARNING,1626078993828,1626079004828,11.0,True,False,train,1626078693828,1626079293828
gaia-c9300d5f364b5313,5807,mobservice1,login failure,WARNING,1626079352979,1626079363979,11.0,True,False,train,1626079052979,1626079652979
gaia-901c09efc918676b,5534,mobservice2,login failure,WARNING,1626079467376,1626079478376,11.0,True,False,train,1626079167376,1626079767376
gaia-fd66801097c3d20b,5535,mobservice2,login failure,WARNING,1626079525642,1626079536642,11.0,True,False,train,1626079225642,1626079825642
gaia-9ff34c487090a8c6,5877,logservice2,memory_anomalies,WARNING,1626080358368,1626080958368,600.0,True,False,train,1626080058368,1626080958368
gaia-be884b4baeee9687,5808,mobservice1,login failure,WARNING,1626080488905,1626080499905,11.0,True,False,train,1626080188905,1626080788905
gaia-861f5e68fca6446c,5536,mobservice2,login failure,WARNING,1626080651685,1626080662685,11.0,True,False,train,1626080351685,1626080951685
gaia-e69f2c71a27099be,5537,mobservice2,login failure,WARNING,1626081003025,1626081014025,11.0,True,False,train,1626080703025,1626081303025
gaia-2225eba25a3e7f27,5809,mobservice1,login failure,WARNING,1626081059132,1626081070132,11.0,True,False,train,1626080759132,1626081359132
gaia-1344872957825dd9,5810,mobservice1,login failure,WARNING,1626081219097,1626081230097,11.0,True,False,train,1626080919097,1626081519097
gaia-d0c435c261650bec,5538,mobservice2,login failure,WARNING,1626081627016,1626081638016,11.0,True,False,train,1626081327016,1626081927016
gaia-3b11bbc66afc74ca,5539,mobservice2,login failure,WARNING,1626082032478,1626082043478,11.0,True,False,train,1626081732478,1626082332478
gaia-81efb6446c751ed8,5375,webservice1,memory_anomalies,WARNING,1626082064958,1626082664958,600.0,True,False,train,1626081764958,1626082664958
gaia-2c9f948e44599d6d,5540,mobservice2,login failure,WARNING,1626082732111,1626082743111,11.0,True,False,train,1626082432111,1626083032111
gaia-3b0abe5118f06541,5811,mobservice1,login failure,WARNING,1626083026672,1626083037672,11.0,True,False,train,1626082726672,1626083326672
gaia-eb3e01c622780a44,5812,mobservice1,login failure,WARNING,1626083116651,1626083127651,11.0,True,False,train,1626082816651,1626083416651
gaia-4dc04ac3aab09ec6,5813,mobservice1,login failure,WARNING,1626083317033,1626083328033,11.0,True,False,train,1626083017033,1626083617033
gaia-a04dd1fa07e23955,5541,mobservice2,login failure,WARNING,1626083328401,1626083339401,11.0,True,False,train,1626083028401,1626083628401
gaia-b2cf6bf3b787d2e2,5814,mobservice1,login failure,WARNING,1626083565222,1626083576222,11.0,True,False,train,1626083265222,1626083865222
gaia-2f831bcee3c4f1d5,5542,mobservice2,login failure,WARNING,1626083748255,1626083759255,11.0,True,False,train,1626083448255,1626084048255
gaia-256868bf6f802c47,5355,dbservice1,memory_anomalies,WARNING,1626083970703,1626084570703,600.0,True,False,train,1626083670703,1626084570703
gaia-f45b0112a65073e4,5543,mobservice2,login failure,WARNING,1626084271080,1626084282080,11.0,True,False,train,1626083971080,1626084571080
gaia-7e6e0bf3bcc502eb,5815,mobservice1,login failure,WARNING,1626084352145,1626084363145,11.0,True,False,train,1626084052145,1626084652145
gaia-720017804d09488a,5544,mobservice2,login failure,WARNING,1626084448242,1626084459242,11.0,True,False,train,1626084148242,1626084748242
gaia-d8116a46a25c8469,5545,mobservice2,login failure,WARNING,1626084738176,1626084749176,11.0,True,False,train,1626084438176,1626085038176
gaia-ce8a8f5c70e3902a,5546,mobservice2,login failure,WARNING,1626084998179,1626085009179,11.0,True,False,train,1626084698179,1626085298179
gaia-0d697a2df528687e,5547,mobservice2,login failure,WARNING,1626085361649,1626085372649,11.0,True,False,train,1626085061649,1626085661649
gaia-b55297e2d49796a6,5548,mobservice2,login failure,WARNING,1626085392139,1626085403139,11.0,True,False,train,1626085092139,1626085692139
gaia-6887834fd0128e3b,5549,mobservice2,login failure,WARNING,1626085664144,1626085675144,11.0,True,False,train,1626085364144,1626085964144
gaia-7c08131964e02958,5550,mobservice2,login failure,WARNING,1626085683311,1626085694311,11.0,True,False,train,1626085383311,1626085983311
gaia-f2b3e7558d47998d,5551,mobservice2,login failure,WARNING,1626085771793,1626085782793,11.0,True,False,train,1626085471793,1626086071793
gaia-056cbd5edacd7517,5816,mobservice1,login failure,WARNING,1626086094608,1626086105608,11.0,True,False,train,1626085794608,1626086394608
gaia-82d8d35b2ee25d44,5552,mobservice2,login failure,WARNING,1626086403752,1626086414752,11.0,True,False,train,1626086103752,1626086703752
gaia-88d5659ce8eee4c6,5553,mobservice2,login failure,WARNING,1626086531469,1626086542469,11.0,True,False,train,1626086231469,1626086831469
gaia-d4d8ce900d6c1f49,5554,mobservice2,login failure,WARNING,1626086693778,1626086704778,11.0,True,False,train,1626086393778,1626086993778
gaia-40e8ca833f8f87df,5817,mobservice1,login failure,WARNING,1626086727475,1626086738475,11.0,True,False,train,1626086427475,1626087027475
gaia-12d137923157e906,5555,mobservice2,login failure,WARNING,1626086755160,1626086766160,11.0,True,False,train,1626086455160,1626087055160
gaia-dbdc3f1f62f41e30,5556,mobservice2,login failure,WARNING,1626086785330,1626086796330,11.0,True,False,train,1626086485330,1626087085330
gaia-a2e052fa9b321251,5557,mobservice2,login failure,WARNING,1626087096054,1626087107054,11.0,True,False,train,1626086796054,1626087396054
gaia-707709959b236f9b,5818,mobservice1,login failure,WARNING,1626087462805,1626087473805,11.0,True,False,train,1626087162805,1626087762805
gaia-7fed27ca48679d02,5558,mobservice2,login failure,WARNING,1626087535532,1626087546532,11.0,True,False,train,1626087235532,1626087835532
gaia-4da30f16cfd6db03,5559,mobservice2,login failure,WARNING,1626087588416,1626087599416,11.0,True,False,train,1626087288416,1626087888416
gaia-f553f23f29c30200,5819,mobservice1,login failure,WARNING,1626087736486,1626087747486,11.0,True,False,train,1626087436486,1626088036486
gaia-07c6c690c041a88d,5821,mobservice1,memory_anomalies,WARNING,1626087801646,1626088401646,600.0,True,False,train,1626087501646,1626088401646
gaia-5c17e2f54fc5fdfe,5560,mobservice2,login failure,WARNING,1626087937557,1626087948557,11.0,True,False,train,1626087637557,1626088237557
gaia-219b40a0244bfd23,5820,mobservice1,login failure,WARNING,1626088245647,1626088256647,11.0,True,False,train,1626087945647,1626088545647
gaia-1af5c16be73267bb,5561,mobservice2,login failure,WARNING,1626088815159,1626088826159,11.0,True,False,train,1626088515159,1626089115159
