case_id,track,prediction_id,t_hat,gt_start_ms,detection_delay_seconds,root_service,fault_type,ada_rca_top1,ada_rca_labelled_rank
gaia-v3-15249,classification,test-pred-002681,1627542120000,1627542083214,36.786,mobservice2,login_failure,mobservice1,2
gaia-v3-15250,classification,test-pred-002682,1627542450000,1627542412409,37.591,mobservice2,login_failure,mobservice1,2
gaia-v3-15251,classification,test-pred-002683,1627542510000,1627542493062,16.938,mobservice2,login_failure,mobservice1,2
gaia-v3-15252,classification,test-pred-002684,1627542660000,1627542627180,32.82,mobservice2,login_failure,mobservice1,2
gaia-v3-15577,classification,test-pred-002685,1627543110000,1627543073060,36.94,mobservice1,login_failure,mobservice2,2
gaia-v3-15253,classification,test-pred-002686,1627543350000,1627543311630,38.37,mobservice2,login_failure,mobservice1,2
gaia-v3-15578,classification,test-pred-002687,1627543410000,1627543370031,39.969,mobservice1,login_failure,mobservice2,2
gaia-v3-15254,classification,test-pred-002688,1627543470000,1627543453719,16.281,mobservice2,login_failure,mobservice2,1
gaia-v3-15255,classification,test-pred-002689,1627543560000,1627543544187,15.813,mobservice2,login_failure,mobservice1,2
gaia-v3-15256,classification,test-pred-002690,1627543710000,1627543697311,12.689,mobservice2,login_failure,mobservice1,4
gaia-v3-15257,classification,test-pred-002691,1627544010000,1627543987997,22.003,mobservice2,login_failure,mobservice2,1
gaia-v3-15579,classification,test-pred-002692,1627544220000,1627544200845,19.155,mobservice1,login_failure,mobservice1,1
gaia-v3-15580,classification,test-pred-002693,1627544400000,1627544386417,13.583,mobservice1,login_failure,mobservice2,2
gaia-v3-15258,classification,test-pred-002694,1627544550000,1627544524988,25.012,mobservice2,login_failure,mobservice2,1
gaia-v3-15259,classification,test-pred-002695,1627544910000,1627544868985,41.015,mobservice2,login_failure,mobservice1,2
gaia-v3-15581,classification,test-pred-002696,1627544970000,1627544952360,17.64,mobservice1,login_failure,mobservice1,1
gaia-v3-15582,classification,test-pred-002697,1627545510000,1627545494973,15.027,mobservice1,login_failure,mobservice1,1
gaia-v3-15050,classification,test-pred-002698,1627545630000,1627545600589,29.411,webservice2,file_moving,mobservice2,2
gaia-v3-15583,classification,test-pred-002699,1627546500000,1627546463710,36.29,mobservice1,login_failure,mobservice2,2
gaia-v3-15584,classification,test-pred-002700,1627546740000,1627546724955,15.045,mobservice1,login_failure,mobservice2,2
gaia-v3-15585,classification,test-pred-002701,1627546980000,1627546957771,22.229,mobservice1,login_failure,mobservice2,2
gaia-v3-15586,classification,test-pred-002702,1627547160000,1627547133297,26.703,mobservice1,login_failure,mobservice2,2
gaia-v3-15260,classification,test-pred-002703,1627547550000,1627547523957,26.043,mobservice2,login_failure,mobservice2,1
gaia-v3-15262,classification,test-pred-002704,1627547640000,1627547608799,31.201,mobservice2,login_failure,mobservice2,1
gaia-v3-15587,classification,test-pred-002705,1627547910000,1627547884595,25.405,mobservice1,login_failure,mobservice2,2
gaia-v3-15264,classification,test-pred-002706,1627548030000,1627547989337,40.663,mobservice2,login_failure,mobservice2,1
gaia-v3-15588,classification,test-pred-002707,1627548300000,1627548272181,27.819,mobservice1,login_failure,mobservice1,1
gaia-v3-15589,classification,test-pred-002708,1627548360000,1627548338545,21.455,mobservice1,login_failure,logservice1,4
gaia-v3-15265,classification,test-pred-002709,1627548510000,1627548473182,36.818,mobservice2,login_failure,mobservice2,1
gaia-v3-15267,classification,test-pred-002710,1627548630000,1627548603531,26.469,mobservice2,login_failure,mobservice1,2
gaia-v3-15590,classification,test-pred-002711,1627548870000,1627548843415,26.585,mobservice1,login_failure,mobservice2,2
gaia-v3-15591,classification,test-pred-002712,1627549020000,1627548995925,24.075,mobservice1,login_failure,mobservice1,1
gaia-v3-15270,classification,test-pred-002713,1627549260000,1627549238963,21.037,mobservice2,login_failure,mobservice1,2
gaia-v3-15271,classification,test-pred-002714,1627549590000,1627549568065,21.935,mobservice2,login_failure,mobservice1,2
gaia-v3-15594,classification,test-pred-002715,1627549680000,1627549670449,9.551,mobservice1,login_failure,mobservice1,1
gaia-v3-15272,classification,test-pred-002716,1627549830000,1627549796035,33.965,mobservice2,login_failure,mobservice1,2
gaia-v3-15273,classification,test-pred-002717,1627549950000,1627549924773,25.227,mobservice2,login_failure,mobservice2,1
gaia-v3-15274,classification,test-pred-002718,1627550100000,1627550087304,12.696,mobservice2,login_failure,mobservice2,1
gaia-v3-15595,classification,test-pred-002719,1627550280000,1627550254633,25.367,mobservice1,login_failure,mobservice1,1
gaia-v3-15596,classification,test-pred-002720,1627550370000,1627550332430,37.57,mobservice1,login_failure,mobservice1,1
gaia-v3-15597,classification,test-pred-002721,1627550520000,1627550485869,34.131,mobservice1,login_failure,mobservice2,2
gaia-v3-15275,classification,test-pred-002722,1627550670000,1627550631838,38.162,mobservice2,login_failure,mobservice1,2
gaia-v3-15599,classification,test-pred-002723,1627550850000,1627550817742,32.258,mobservice1,login_failure,mobservice2,2
gaia-v3-15600,classification,test-pred-002724,1627551000000,1627550964355,35.645,mobservice1,login_failure,mobservice1,1
gaia-v3-15601,classification,test-pred-002725,1627551150000,1627551134660,15.34,mobservice1,login_failure,mobservice1,1
gaia-v3-15602,classification,test-pred-002726,1627551210000,1627551176734,33.266,mobservice1,login_failure,mobservice2,2
gaia-v3-15603,classification,test-pred-002727,1627551420000,1627551394439,25.561,mobservice1,login_failure,mobservice1,1
gaia-v3-15276,classification,test-pred-002728,1627551660000,1627551626807,33.193,mobservice2,login_failure,mobservice2,1
gaia-v3-15605,classification,test-pred-002729,1627551990000,1627551974258,15.742,mobservice1,login_failure,mobservice2,2
gaia-v3-15277,classification,test-pred-002730,1627552320000,1627552304006,15.994,mobservice2,login_failure,mobservice1,2
gaia-v3-15278,classification,test-pred-002731,1627552500000,1627552471801,28.199,mobservice2,login_failure,mobservice2,1
gaia-v3-15279,classification,test-pred-002732,1627552650000,1627552638656,11.344,mobservice2,login_failure,mobservice1,2
gaia-v3-15607,classification,test-pred-002733,1627552770000,1627552738913,31.087,mobservice1,login_failure,mobservice1,1
gaia-v3-15608,classification,test-pred-002734,1627553190000,1627553189091,0.909,mobservice1,login_failure,mobservice1,1
gaia-v3-15609,classification,test-pred-002735,1627553310000,1627553293466,16.534,mobservice1,login_failure,mobservice2,2
gaia-v3-15282,classification,test-pred-002736,1627553430000,1627553416738,13.262,mobservice2,login_failure,mobservice1,2
gaia-v3-15610,classification,test-pred-002737,1627553490000,1627553461211,28.789,mobservice1,login_failure,mobservice2,2
gaia-v3-15283,classification,test-pred-002738,1627553550000,1627553531953,18.047,mobservice2,login_failure,mobservice1,2
gaia-v3-15611,classification,test-pred-002739,1627553700000,1627553667242,32.758,mobservice1,login_failure,mobservice1,1
gaia-v3-15284,classification,test-pred-002740,1627553970000,1627553936084,33.916,mobservice2,login_failure,mobservice1,2
gaia-v3-15285,classification,test-pred-002741,1627554210000,1627554186354,23.646,mobservice2,login_failure,mobservice2,1
gaia-v3-15286,classification,test-pred-002742,1627554540000,1627554503019,36.981,mobservice2,login_failure,mobservice1,2
gaia-v3-15612,classification,test-pred-002743,1627554720000,1627554683126,36.874,mobservice1,login_failure,mobservice2,2
gaia-v3-15287,classification,test-pred-002744,1627554780000,1627554759043,20.957,mobservice2,login_failure,mobservice1,2
gaia-v3-15289,classification,test-pred-002745,1627555470000,1627555464253,5.747,mobservice2,login_failure,mobservice2,1
gaia-v3-15291,classification,test-pred-002746,1627555590000,1627555559885,30.115,mobservice2,login_failure,mobservice2,1
gaia-v3-15292,classification,test-pred-002747,1627555680000,1627555662936,17.064,mobservice2,login_failure,mobservice1,4
gaia-v3-15613,classification,test-pred-002748,1627555860000,1627555848382,11.618,mobservice1,login_failure,mobservice1,1
gaia-v3-15615,classification,test-pred-002750,1627556010000,1627555988707,21.293,mobservice1,login_failure,mobservice1,1
gaia-v3-15616,classification,test-pred-002751,1627556160000,1627556124479,35.521,mobservice1,login_failure,mobservice1,1
gaia-v3-15293,classification,test-pred-002752,1627556280000,1627556241045,38.955,mobservice2,login_failure,mobservice2,1
gaia-v3-15294,classification,test-pred-002753,1627556460000,1627556432587,27.413,mobservice2,login_failure,mobservice2,1
gaia-v3-15295,classification,test-pred-002754,1627556880000,1627556839459,40.541,mobservice2,login_failure,mobservice1,2
gaia-v3-15617,classification,test-pred-002755,1627557360000,1627557339014,20.986,mobservice1,login_failure,mobservice2,5
gaia-v3-15296,classification,test-pred-002756,1627557480000,1627557465856,14.144,mobservice2,login_failure,mobservice1,3
gaia-v3-15618,classification,test-pred-002757,1627557660000,1627557643246,16.754,mobservice1,login_failure,mobservice1,1
gaia-v3-15297,classification,test-pred-002758,1627557750000,1627557730151,19.849,mobservice2,login_failure,mobservice1,2
gaia-v3-15298,classification,test-pred-002759,1627557930000,1627557901302,28.698,mobservice2,login_failure,mobservice2,1
gaia-v3-15299,classification,test-pred-002760,1627558080000,1627558058096,21.904,mobservice2,login_failure,mobservice1,2
gaia-v3-15301,classification,test-pred-002761,1627558200000,1627558188614,11.386,mobservice2,login_failure,mobservice2,1
gaia-v3-15621,classification,test-pred-002762,1627558410000,1627558374907,35.093,mobservice1,login_failure,mobservice1,1
gaia-v3-15622,classification,test-pred-002763,1627558500000,1627558473325,26.675,mobservice1,login_failure,webservice2,3
gaia-v3-15623,classification,test-pred-002764,1627558830000,1627558792927,37.073,mobservice1,login_failure,mobservice2,2
gaia-v3-15624,classification,test-pred-002765,1627559100000,1627559073460,26.54,mobservice1,login_failure,mobservice2,2
gaia-v3-15302,classification,test-pred-002766,1627559280000,1627559267615,12.385,mobservice2,login_failure,mobservice1,2
gaia-v3-15303,classification,test-pred-002767,1627559490000,1627559453551,36.449,mobservice2,login_failure,mobservice2,1
gaia-v3-15626,classification,test-pred-002768,1627559730000,1627559728417,1.583,mobservice1,login_failure,mobservice1,1
gaia-v3-15628,classification,test-pred-002769,1627559880000,1627559841288,38.712,mobservice1,login_failure,mobservice2,2
gaia-v3-15304,classification,test-pred-002770,1627559940000,1627559924675,15.325,mobservice2,login_failure,mobservice2,1
gaia-v3-15305,classification,test-pred-002771,1627560000000,1627559969030,30.97,mobservice2,login_failure,mobservice2,1
gaia-v3-15630,classification,test-pred-002772,1627560360000,1627560345343,14.657,mobservice1,login_failure,mobservice2,3
gaia-v3-15306,classification,test-pred-002773,1627560420000,1627560384110,35.89,mobservice2,login_failure,mobservice2,1
gaia-v3-15307,classification,test-pred-002774,1627560510000,1627560488588,21.412,mobservice2,login_failure,mobservice1,2
gaia-v3-15631,classification,test-pred-002775,1627561020000,1627561002473,17.527,mobservice1,login_failure,mobservice1,1
gaia-v3-15632,classification,test-pred-002776,1627561170000,1627561156815,13.185,mobservice1,login_failure,mobservice2,2
gaia-v3-15308,classification,test-pred-002777,1627561470000,1627561455161,14.839,mobservice2,login_failure,mobservice1,2
gaia-v3-15309,classification,test-pred-002778,1627561710000,1627561678690,31.31,mobservice2,login_failure,mobservice1,2
gaia-v3-15310,classification,test-pred-002779,1627561830000,1627561809563,20.437,mobservice2,login_failure,mobservice1,2
gaia-v3-15313,classification,test-pred-002780,1627561950000,1627561941091,8.909,mobservice2,login_failure,mobservice2,1
gaia-v3-15315,classification,test-pred-002781,1627562100000,1627562081165,18.835,mobservice2,login_failure,mobservice2,1
gaia-v3-15316,classification,test-pred-002782,1627562190000,1627562165850,24.15,mobservice2,login_failure,mobservice1,3
gaia-v3-15636,classification,test-pred-002783,1627562310000,1627562303744,6.256,mobservice1,login_failure,mobservice1,1
gaia-v3-15637,classification,test-pred-002784,1627563150000,1627563128723,21.277,mobservice1,login_failure,mobservice2,4
gaia-v3-15638,classification,test-pred-002785,1627563390000,1627563370404,19.596,mobservice1,login_failure,mobservice2,2
gaia-v3-15639,classification,test-pred-002786,1627563780000,1627563763531,16.469,mobservice1,login_failure,mobservice1,1
gaia-v3-15640,classification,test-pred-002787,1627563870000,1627563831998,38.002,mobservice1,login_failure,mobservice2,2
gaia-v3-15317,classification,test-pred-002788,1627563930000,1627563902223,27.777,mobservice2,login_failure,mobservice1,2
gaia-v3-15641,classification,test-pred-002789,1627564020000,1627563979264,40.736,mobservice1,login_failure,mobservice2,2
gaia-v3-15318,classification,test-pred-002790,1627564080000,1627564042606,37.394,mobservice2,login_failure,mobservice2,1
gaia-v3-15320,classification,test-pred-002791,1627564200000,1627564174263,25.737,mobservice2,login_failure,mobservice1,2
gaia-v3-15644,classification,test-pred-002792,1627564290000,1627564284223,5.777,mobservice1,login_failure,mobservice1,1
gaia-v3-15645,classification,test-pred-002793,1627564440000,1627564409301,30.699,mobservice1,login_failure,mobservice1,1
gaia-v3-15646,classification,test-pred-002794,1627564500000,1627564472709,27.291,mobservice1,login_failure,mobservice2,3
gaia-v3-15321,classification,test-pred-002795,1627564650000,1627564635143,14.857,mobservice2,login_failure,mobservice2,1
gaia-v3-15647,classification,test-pred-002796,1627564800000,1627564768144,31.856,mobservice1,login_failure,mobservice1,1
gaia-v3-15648,classification,test-pred-002797,1627564920000,1627564894148,25.852,mobservice1,login_failure,mobservice1,1
gaia-v3-15649,classification,test-pred-002798,1627564980000,1627564952703,27.297,mobservice1,login_failure,mobservice2,2
gaia-v3-15650,classification,test-pred-002799,1627565310000,1627565277616,32.384,mobservice1,login_failure,mobservice1,1
gaia-v3-15651,classification,test-pred-002800,1627565430000,1627565395027,34.973,mobservice1,login_failure,mobservice2,2
gaia-v3-15322,classification,test-pred-002801,1627565520000,1627565496019,23.981,mobservice2,login_failure,mobservice2,1
gaia-v3-15323,classification,test-pred-002802,1627565700000,1627565679584,20.416,mobservice2,login_failure,mobservice1,5
gaia-v3-15652,classification,test-pred-002803,1627565820000,1627565791589,28.411,mobservice1,login_failure,mobservice1,1
gaia-v3-15324,classification,test-pred-002804,1627566000000,1627565981715,18.285,mobservice2,login_failure,mobservice2,1
gaia-v3-15654,classification,test-pred-002805,1627566210000,1627566184979,25.021,mobservice1,login_failure,mobservice1,1
gaia-v3-15655,classification,test-pred-002806,1627566270000,1627566253414,16.586,mobservice1,login_failure,mobservice1,1
