case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied
gaia-387e75d7d2b555e3,5265,mobservice1,login failure,WARNING,1625995910460,1625995921460,11.0,True,False
gaia-373b3fa28780a721,5266,mobservice1,login failure,WARNING,1625997255345,1625997266345,11.0,True,False
gaia-58a725ee06f36886,5267,mobservice1,login failure,WARNING,1625997565418,1625997576418,11.0,True,False
gaia-82f276d3cfa17570,5268,mobservice1,login failure,WARNING,1625997714050,1625997725050,11.0,True,False
gaia-038941c02d98dd7f,5269,mobservice1,login failure,WARNING,1625997875314,1625997886314,11.0,True,False
gaia-e6934e5bb410257a,5270,mobservice1,memory_anomalies,WARNING,1625997999430,1625998599430,600.0,True,False
gaia-16c42c3dcc209c6f,5271,mobservice1,login failure,WARNING,1625998644820,1625998655820,11.0,True,False
gaia-c85dbd69ffed27e5,5272,mobservice1,login failure,WARNING,1625998725731,1625998736731,11.0,True,False
gaia-1bed3091517f7fbc,5273,mobservice1,login failure,WARNING,1625999073042,1625999084042,11.0,True,False
gaia-46bedd160aca0fb1,5274,mobservice1,login failure,WARNING,1626000167676,1626000178676,11.0,True,False
gaia-20af2a121b79f207,5275,mobservice1,login failure,WARNING,1626000662999,1626000673999,11.0,True,False
gaia-818dc3f50ca18c4e,5276,mobservice1,login failure,WARNING,1626000717545,1626000728545,11.0,True,False
gaia-2a6d7bfd686092f3,5277,mobservice1,login failure,WARNING,1626000964263,1626000975263,11.0,True,False
gaia-93e700051dc5f692,5278,mobservice1,login failure,WARNING,1626001040360,1626001051360,11.0,True,False
gaia-ad5e9fba633d0924,5279,mobservice1,login failure,WARNING,1626002282704,1626002293704,11.0,True,False
gaia-178142add522a171,5280,mobservice1,login failure,WARNING,1626002426174,1626002437174,11.0,True,False
gaia-c738ff8b8ac2928e,5281,mobservice1,login failure,WARNING,1626002551579,1626002562579,11.0,True,False
gaia-91f2a8338c3c8ffb,5282,mobservice1,login failure,WARNING,1626002910514,1626002921514,11.0,True,False
gaia-c5e2ed06e246fe2c,5283,mobservice1,login failure,WARNING,1626002918253,1626002929253,11.0,True,False
gaia-d96d918a303742ca,5284,mobservice1,login failure,WARNING,1626003006696,1626003017696,11.0,True,False
gaia-c00d4f97b4df380f,5285,mobservice1,login failure,WARNING,1626003208151,1626003219151,11.0,True,False
gaia-c44b76f0bb6cbc9a,5286,mobservice1,login failure,WARNING,1626003491656,1626003502656,11.0,True,False
gaia-cb458c3ec0b2a176,5287,mobservice1,login failure,WARNING,1626003761868,1626003772868,11.0,True,False
gaia-9f3ab58116900ccd,5288,mobservice1,login failure,WARNING,1626004086341,1626004097341,11.0,True,False
gaia-4dd7b220cf32ff0f,5289,mobservice1,login failure,WARNING,1626004192328,1626004203328,11.0,True,False
gaia-d7c92e01230525c8,5290,mobservice1,login failure,WARNING,1626004320784,1626004331784,11.0,True,False
gaia-db1c8b7200f3d6b0,5291,mobservice1,login failure,WARNING,1626004556757,1626004567757,11.0,True,False
gaia-b63742d5c6040f1b,5292,mobservice1,login failure,WARNING,1626004572122,1626004583122,11.0,True,False
gaia-1591708b0f80d0f0,5293,mobservice1,login failure,WARNING,1626005380562,1626005391562,11.0,True,False
gaia-48e7e3fa8bae9d10,5294,mobservice1,login failure,WARNING,1626005983126,1626005994126,11.0,True,False
gaia-6e5115095a61f211,5295,mobservice1,login failure,WARNING,1626006177009,1626006188009,11.0,True,False
gaia-9860feb2791e57f3,5296,mobservice1,login failure,WARNING,1626006267735,1626006278735,11.0,True,False
gaia-b5933c20a266bee5,5297,mobservice1,login failure,WARNING,1626006395048,1626006406048,11.0,True,False
gaia-6374e96efd582fad,5298,mobservice1,login failure,WARNING,1626006862205,1626006873205,11.0,True,False
gaia-76cd08acbf2a3185,5299,mobservice1,login failure,WARNING,1626007152204,1626007163204,11.0,True,False
gaia-dda386b1211ce85a,5300,mobservice1,login failure,WARNING,1626007644410,1626007655410,11.0,True,False
gaia-7f7eaed373773f11,5301,mobservice1,login failure,WARNING,1626007896804,1626007907804,11.0,True,False
gaia-0957b6bc5e798933,5302,mobservice1,login failure,WARNING,1626008422452,1626008433452,11.0,True,False
gaia-689b91a10cd2ea8d,5303,mobservice1,login failure,WARNING,1626008537604,1626008548604,11.0,True,False
gaia-691761f280bff410,5304,mobservice1,login failure,WARNING,1626008635761,1626008646761,11.0,True,False
gaia-962f9d3d23b75075,5305,mobservice1,login failure,WARNING,1626008885050,1626008896050,11.0,True,False
gaia-1426f22e82a070bb,5306,mobservice1,login failure,WARNING,1626009415132,1626009426132,11.0,True,False
gaia-2f2c040f1814ff7b,5307,mobservice1,login failure,WARNING,1626009458106,1626009469106,11.0,True,False
gaia-283020afe367da91,5308,mobservice1,login failure,WARNING,1626010166984,1626010177984,11.0,True,False
gaia-04be4d585f2ed992,5309,mobservice1,login failure,WARNING,1626010509001,1626010520001,11.0,True,False
gaia-1735bc152405e25a,5310,mobservice1,login failure,WARNING,1626011250783,1626011261783,11.0,True,False
gaia-576ca6c52d08d924,5311,mobservice1,login failure,WARNING,1626011499095,1626011510095,11.0,True,False
gaia-db1872635a65255f,5312,mobservice1,login failure,WARNING,1626011765964,1626011776964,11.0,True,False
gaia-5904e965683d93d7,5313,mobservice1,login failure,WARNING,1626011918562,1626011929562,11.0,True,False
gaia-b95240ffb70c14aa,5314,mobservice1,login failure,WARNING,1626012454321,1626012465321,11.0,True,False
gaia-0f9ccccb4bcf700a,5315,mobservice1,login failure,WARNING,1626012694965,1626012705965,11.0,True,False
gaia-82b016b48e89f909,5316,mobservice1,login failure,WARNING,1626013612168,1626013623168,11.0,True,False
gaia-7069a7e1fb9902e5,5317,mobservice1,login failure,WARNING,1626013679713,1626013690713,11.0,True,False
gaia-475cb8d2cd9f832b,5318,mobservice1,login failure,WARNING,1626013770828,1626013781828,11.0,True,False
gaia-311d187377bd7f20,5319,mobservice1,login failure,WARNING,1626014299536,1626014310536,11.0,True,False
gaia-7133a2a4aa543cb2,5320,mobservice1,login failure,WARNING,1626014624564,1626014635564,11.0,True,False
gaia-2f03a132bb1c17b8,5321,mobservice1,login failure,WARNING,1626014676003,1626014687003,11.0,True,False
gaia-fe453cb7dda68510,5322,mobservice1,login failure,WARNING,1626015094766,1626015105766,11.0,True,False
gaia-90244f7f94dd7d9f,5323,mobservice1,login failure,WARNING,1626015581859,1626015592859,11.0,True,False
gaia-74c22819e25ccee3,5324,mobservice1,login failure,WARNING,1626016103900,1626016114900,11.0,True,False
gaia-e3be613e7f33ca9f,5325,mobservice1,login failure,WARNING,1626016157845,1626016168845,11.0,True,False
gaia-301a13eaa6e29fe1,5326,mobservice1,login failure,WARNING,1626016241728,1626016252728,11.0,True,False
gaia-5c503531ad72f2a1,5327,mobservice1,login failure,WARNING,1626016507218,1626016518218,11.0,True,False
gaia-6511ed68fff962e0,5328,mobservice1,login failure,WARNING,1626016578344,1626016589344,11.0,True,False
gaia-1ad2acf7c964a936,5329,mobservice1,login failure,WARNING,1626016749966,1626016760966,11.0,True,False
gaia-46f0dd0518ccc63d,5330,mobservice1,login failure,WARNING,1626016808099,1626016819099,11.0,True,False
gaia-723347c4f54049f6,5331,mobservice1,login failure,WARNING,1626017189920,1626017200920,11.0,True,False
gaia-5a012f4c5bd898be,5332,mobservice1,login failure,WARNING,1626017542509,1626017553509,11.0,True,False
gaia-2595eb7a9d1513e1,5333,mobservice1,login failure,WARNING,1626018816616,1626018827616,11.0,True,False
gaia-fa9b052709fca08a,5337,redisservice1,memory_anomalies,WARNING,1625985551618,1625986151618,600.0,True,False
gaia-36423e49e356ac9f,5341,redisservice2,memory_anomalies,WARNING,1625955771112,1625956371112,600.0,True,False
gaia-8eb837aba554017b,5342,logservice1,memory_anomalies,WARNING,1625937660575,1625938260575,600.0,True,False
gaia-125cf666d055ce1e,5346,logservice1,memory_anomalies,WARNING,1625989591951,1625990191951,600.0,True,False
gaia-2b7ab08d307dd080,5347,logservice1,memory_anomalies,WARNING,1626013661987,1626014261987,600.0,True,False
gaia-0e9dff79e95bd0fd,5351,logservice2,memory_anomalies,WARNING,1625984528140,1625985128140,600.0,True,False
gaia-256868bf6f802c47,5355,dbservice1,memory_anomalies,WARNING,1626083970703,1626084570703,600.0,True,False
gaia-57a0a55af704aeb2,5356,dbservice2,memory_anomalies,WARNING,1626024180969,1626024780969,600.0,True,False
gaia-0937dfb9ff6ce7ea,5360,dbservice2,memory_anomalies,WARNING,1626036854140,1626037454140,600.0,True,False
gaia-c3a54c36e7df866b,5361,dbservice2,memory_anomalies,WARNING,1626066407888,1626067007888,600.0,True,False
gaia-74a3e2bbbda02df0,5362,dbservice2,memory_anomalies,WARNING,1626097783348,1626098383348,600.0,True,False
gaia-9b81b7fb543e766d,5363,dbservice2,memory_anomalies,WARNING,1626101073324,1626101673324,600.0,True,False
gaia-c21e11fd371ea490,5364,webservice2,memory_anomalies,WARNING,1626023577555,1626024177555,600.0,True,False
gaia-0f3167c09455fb77,5368,webservice2,memory_anomalies,WARNING,1626067942767,1626068542767,600.0,True,False
gaia-da34c54e0f1deadf,5369,webservice2,memory_anomalies,WARNING,1626075115895,1626075715895,600.0,True,False
gaia-d28c8b97600ba2cd,5374,webservice1,memory_anomalies,WARNING,1626050271670,1626050871670,600.0,True,False
gaia-81efb6446c751ed8,5375,webservice1,memory_anomalies,WARNING,1626082064958,1626082664958,600.0,True,False
gaia-92624aef00da3bb8,5376,mobservice2,login failure,WARNING,1626019353814,1626019364814,11.0,True,False
gaia-7784a2a8ef381f02,5377,mobservice2,login failure,WARNING,1626020088024,1626020099024,11.0,True,False
gaia-bcb67f2e59e5a3fe,5378,mobservice2,login failure,WARNING,1626020419878,1626020430878,11.0,True,False
gaia-7061d0f59199c57e,5379,mobservice2,login failure,WARNING,1626020492869,1626020503869,11.0,True,False
gaia-a33a14cc2853ed78,5380,mobservice2,login failure,WARNING,1626020619966,1626020630966,11.0,True,False
gaia-d2c1b7b95ddd814c,5381,mobservice2,login failure,WARNING,1626021328554,1626021339554,11.0,True,False
gaia-d4848e75479036cb,5382,mobservice2,login failure,WARNING,1626021390403,1626021401403,11.0,True,False
gaia-a2c2d1642d35edaf,5383,mobservice2,login failure,WARNING,1626021601601,1626021612601,11.0,True,False
gaia-c9021db0946a956c,5384,mobservice2,login failure,WARNING,1626021614250,1626021625250,11.0,True,False
gaia-3923ba6ff621e301,5385,mobservice2,login failure,WARNING,1626021667798,1626021678798,11.0,True,False
gaia-7eeca593a89e3d34,5386,mobservice2,login failure,WARNING,1626021784645,1626021795645,11.0,True,False
gaia-618cda0b10d84f5b,5387,mobservice2,login failure,WARNING,1626023062929,1626023073929,11.0,True,False
gaia-22c24358a44b5b61,5388,mobservice2,login failure,WARNING,1626024026873,1626024037873,11.0,True,False
gaia-b3b521574073bbff,5389,mobservice2,login failure,WARNING,1626024408179,1626024419179,11.0,True,False
gaia-8630bb4cfed4ae3e,5390,mobservice2,login failure,WARNING,1626024647082,1626024658082,11.0,True,False
gaia-f2d092c42e417215,5391,mobservice2,login failure,WARNING,1626025380727,1626025391727,11.0,True,False
gaia-43ecbc7bc01d8ff2,5392,mobservice2,login failure,WARNING,1626026016603,1626026027603,11.0,True,False
gaia-03d288754f9e1bcd,5393,mobservice2,login failure,WARNING,1626026047567,1626026058567,11.0,True,False
gaia-0b24eb350e3c80da,5394,mobservice2,login failure,WARNING,1626026417953,1626026428953,11.0,True,False
gaia-2f99fde5866d7378,5395,mobservice2,login failure,WARNING,1626026650671,1626026661671,11.0,True,False
gaia-7a766d941bd91028,5396,mobservice2,login failure,WARNING,1626026788066,1626026799066,11.0,True,False
gaia-b17d771ddd50a800,5397,mobservice2,login failure,WARNING,1626027044313,1626027055313,11.0,True,False
gaia-4592c8697615d314,5398,mobservice2,login failure,WARNING,1626027159037,1626027170037,11.0,True,False
gaia-dc3ead47698b48ac,5399,mobservice2,login failure,WARNING,1626027318846,1626027329846,11.0,True,False
gaia-72ed8ef249fe8ee4,5400,mobservice2,login failure,WARNING,1626027391992,1626027402992,11.0,True,False
gaia-b611b66274fa62af,5401,mobservice2,login failure,WARNING,1626028371466,1626028382466,11.0,True,False
gaia-cb85e8a20a961a30,5402,mobservice2,login failure,WARNING,1626029230847,1626029241847,11.0,True,False
gaia-126272e4483846b6,5403,mobservice2,login failure,WARNING,1626029482558,1626029493558,11.0,True,False
gaia-0431c49e89ebea2d,5404,mobservice2,login failure,WARNING,1626030127357,1626030138357,11.0,True,False
gaia-57ca71e16dc1e3a7,5405,mobservice2,login failure,WARNING,1626030199858,1626030210858,11.0,True,False
gaia-f7e7f0d31e666398,5406,mobservice2,login failure,WARNING,1626030237577,1626030248577,11.0,True,False
gaia-6b8bbb441709c1cc,5407,mobservice2,login failure,WARNING,1626030881240,1626030892240,11.0,True,False
gaia-b644b5ba76d8abb5,5408,mobservice2,login failure,WARNING,1626030900577,1626030911577,11.0,True,False
gaia-6b97dac93ddff1d9,5409,mobservice2,login failure,WARNING,1626031150823,1626031161823,11.0,True,False
gaia-d1f0117aaaeacf94,5410,mobservice2,login failure,WARNING,1626031266399,1626031277399,11.0,True,False
gaia-f556ec8f66bbce43,5411,mobservice2,login failure,WARNING,1626031310966,1626031321966,11.0,True,False
gaia-01032af5e3ccb011,5412,mobservice2,login failure,WARNING,1626031398248,1626031409248,11.0,True,False
gaia-c96d4a7e5cb0b204,5413,mobservice2,login failure,WARNING,1626031433880,1626031444880,11.0,True,False
gaia-f1505f3179386f6b,5414,mobservice2,login failure,WARNING,1626031752438,1626031763438,11.0,True,False
gaia-9540c0ba905da5f4,5415,mobservice2,login failure,WARNING,1626032078453,1626032089453,11.0,True,False
gaia-3910893c711a5c27,5416,mobservice2,login failure,WARNING,1626032260456,1626032271456,11.0,True,False
gaia-b29bf4f1867094ef,5417,mobservice2,login failure,WARNING,1626032383605,1626032394605,11.0,True,False
gaia-b0779b4d8940500b,5418,mobservice2,login failure,WARNING,1626032400845,1626032411845,11.0,True,False
gaia-015d7ac1c6f99369,5420,mobservice2,login failure,WARNING,1626032478842,1626032489842,11.0,True,False
gaia-9b2b612057a904f3,5423,mobservice2,login failure,WARNING,1626033103311,1626033114311,11.0,True,False
gaia-7fc5730f826cdca4,5424,mobservice2,memory_anomalies,WARNING,1626032529870,1626033129870,600.0,True,False
gaia-1f8292ec1aed0c26,5425,mobservice2,login failure,WARNING,1626033178856,1626033189856,11.0,True,False
gaia-2bed6a806fcb29af,5426,mobservice2,login failure,WARNING,1626033361473,1626033372473,11.0,True,False
gaia-132fbfa8a60c4651,5427,mobservice2,login failure,WARNING,1626034435135,1626034446135,11.0,True,False
gaia-ef883c7771063722,5428,mobservice2,login failure,WARNING,1626034487297,1626034498297,11.0,True,False
gaia-cc2dce71f753efc6,5429,mobservice2,login failure,WARNING,1626035224466,1626035235466,11.0,True,False
gaia-0746bdd5292aafe0,5430,mobservice2,login failure,WARNING,1626036061087,1626036072087,11.0,True,False
gaia-2a4a7b8e4b933850,5431,mobservice2,login failure,WARNING,1626036491232,1626036502232,11.0,True,False
gaia-03678846a1167ba8,5432,mobservice2,login failure,WARNING,1626036534383,1626036545383,11.0,True,False
gaia-aa8620aed7b07394,5433,mobservice2,login failure,WARNING,1626037000744,1626037011744,11.0,True,False
gaia-bcadf9a7085b9ca7,5434,mobservice2,login failure,WARNING,1626037029761,1626037040761,11.0,True,False
gaia-40449508373d3a34,5435,mobservice2,login failure,WARNING,1626037039967,1626037050967,11.0,True,False
gaia-8fa47580afa9e3dd,5436,mobservice2,login failure,WARNING,1626037158875,1626037169875,11.0,True,False
gaia-658a1a5c28f63f08,5437,mobservice2,login failure,WARNING,1626037999348,1626038010348,11.0,True,False
gaia-119b878a4364f508,5438,mobservice2,login failure,WARNING,1626038014388,1626038025388,11.0,True,False
gaia-8bd58367d792e111,5439,mobservice2,login failure,WARNING,1626038746795,1626038757795,11.0,True,False
gaia-225faa011babbe33,5440,mobservice2,login failure,WARNING,1626039477527,1626039488527,11.0,True,False
gaia-8f29a590b173f235,5441,mobservice2,login failure,WARNING,1626039522069,1626039533069,11.0,True,False
gaia-1bdc154d4403b944,5442,mobservice2,login failure,WARNING,1626039811287,1626039822287,11.0,True,False
gaia-48c54de65f82cab1,5443,mobservice2,login failure,WARNING,1626040067129,1626040078129,11.0,True,False
gaia-acae03443882ee92,5444,mobservice2,login failure,WARNING,1626040980670,1626040991670,11.0,True,False
gaia-c400843e03dbedbb,5445,mobservice2,login failure,WARNING,1626041099621,1626041110621,11.0,True,False
gaia-a31be575438bf6c7,5446,mobservice2,login failure,WARNING,1626041123806,1626041134806,11.0,True,False
gaia-9e0c5e2f27e7f59b,5447,mobservice2,login failure,WARNING,1626041738487,1626041749487,11.0,True,False
gaia-6740405fbed72731,5448,mobservice2,login failure,WARNING,1626042001650,1626042012650,11.0,True,False
gaia-b22a95b150997e6b,5449,mobservice2,login failure,WARNING,1626042174778,1626042185778,11.0,True,False
gaia-63f65962e62b498e,5450,mobservice2,login failure,WARNING,1626042282553,1626042293553,11.0,True,False
gaia-e76cf7ee12079089,5451,mobservice2,login failure,WARNING,1626043081849,1626043092849,11.0,True,False
gaia-33cc4276ea75fcf9,5452,mobservice2,login failure,WARNING,1626044099761,1626044110761,11.0,True,False
gaia-037ae46fa2988966,5453,mobservice2,login failure,WARNING,1626044194866,1626044205866,11.0,True,False
gaia-aafa22a63a75e725,5454,mobservice2,login failure,WARNING,1626044463843,1626044474843,11.0,True,False
gaia-dfd57cc1441012aa,5455,mobservice2,login failure,WARNING,1626044504847,1626044515847,11.0,True,False
gaia-24e59b591a5710da,5456,mobservice2,login failure,WARNING,1626044664292,1626044675292,11.0,True,False
gaia-e994a7e295dfecdf,5457,mobservice2,login failure,WARNING,1626045006510,1626045017510,11.0,True,False
gaia-5ff1f5af3b513666,5458,mobservice2,login failure,WARNING,1626046208667,1626046219667,11.0,True,False
gaia-3642f5fa20934f3d,5459,mobservice2,login failure,WARNING,1626046319403,1626046330403,11.0,True,False
gaia-061bca4e4cc65423,5460,mobservice2,login failure,WARNING,1626046459449,1626046470449,11.0,True,False
gaia-a8bf7ae378196d83,5461,mobservice2,login failure,WARNING,1626046869153,1626046880153,11.0,True,False
