case_id,source_index,fault_type,labelled_service,service,level,start_ms,end_ms,duration_seconds,taxonomy_version,detector_domain,split,purge_reason
gaia-v3-01515,1515,login_failure,mobservice2,mobservice2,WARNING,1625336236586,1625336247586,11.0,gaia-v3-20260913,True,train,
gaia-v3-01780,1780,login_failure,mobservice1,mobservice1,WARNING,1625336284360,1625336295360,11.0,gaia-v3-20260913,True,train,
gaia-v3-01516,1516,login_failure,mobservice2,mobservice2,WARNING,1625336320910,1625336331910,11.0,gaia-v3-20260913,True,train,
gaia-v3-01781,1781,login_failure,mobservice1,mobservice1,WARNING,1625336357964,1625336368964,11.0,gaia-v3-20260913,True,train,
gaia-v3-01517,1517,login_failure,mobservice2,mobservice2,WARNING,1625336391218,1625336402218,11.0,gaia-v3-20260913,True,train,
gaia-v3-01782,1782,login_failure,mobservice1,mobservice1,WARNING,1625336442485,1625336453485,11.0,gaia-v3-20260913,True,train,
gaia-v3-01783,1783,login_failure,mobservice1,mobservice1,WARNING,1625336671301,1625336682301,11.0,gaia-v3-20260913,True,train,
gaia-v3-01784,1784,login_failure,mobservice1,mobservice1,WARNING,1625336763956,1625336774956,11.0,gaia-v3-20260913,True,train,
gaia-v3-01785,1785,login_failure,mobservice1,mobservice1,WARNING,1625336807497,1625336818497,11.0,gaia-v3-20260913,True,train,
gaia-v3-01518,1518,login_failure,mobservice2,mobservice2,WARNING,1625336899424,1625336910424,11.0,gaia-v3-20260913,True,train,
gaia-v3-01519,1519,login_failure,mobservice2,mobservice2,WARNING,1625337457791,1625337468791,11.0,gaia-v3-20260913,True,train,
gaia-v3-01520,1520,login_failure,mobservice2,mobservice2,WARNING,1625337710663,1625337721663,11.0,gaia-v3-20260913,True,train,
gaia-v3-01786,1786,login_failure,mobservice1,mobservice1,WARNING,1625337724232,1625337735232,11.0,gaia-v3-20260913,True,train,
gaia-v3-01521,1521,login_failure,mobservice2,mobservice2,WARNING,1625337804949,1625337815949,11.0,gaia-v3-20260913,True,train,
gaia-v3-01787,1787,login_failure,mobservice1,mobservice1,WARNING,1625337973952,1625337984952,11.0,gaia-v3-20260913,True,train,
gaia-v3-01788,1788,login_failure,mobservice1,mobservice1,WARNING,1625338072797,1625338083797,11.0,gaia-v3-20260913,True,train,
gaia-v3-01522,1522,login_failure,mobservice2,mobservice2,WARNING,1625338137908,1625338148908,11.0,gaia-v3-20260913,True,train,
gaia-v3-01469,1469,memory_anomalies,webservice2,webservice2,WARNING,1625338219084,1625338819084,600.0,gaia-v3-20260913,True,train,
gaia-v3-01523,1523,login_failure,mobservice2,mobservice2,WARNING,1625338254265,1625338265265,11.0,gaia-v3-20260913,True,train,
gaia-v3-01524,1524,login_failure,mobservice2,mobservice2,WARNING,1625338362317,1625338373317,11.0,gaia-v3-20260913,True,train,
gaia-v3-01525,1525,login_failure,mobservice2,mobservice2,WARNING,1625338374476,1625338385476,11.0,gaia-v3-20260913,True,train,
gaia-v3-01526,1526,login_failure,mobservice2,mobservice2,WARNING,1625338426101,1625338437101,11.0,gaia-v3-20260913,True,train,
gaia-v3-01527,1527,login_failure,mobservice2,mobservice2,WARNING,1625338574757,1625338585757,11.0,gaia-v3-20260913,True,train,
gaia-v3-01789,1789,login_failure,mobservice1,mobservice1,WARNING,1625338701256,1625338712256,11.0,gaia-v3-20260913,True,train,
gaia-v3-01790,1790,login_failure,mobservice1,mobservice1,WARNING,1625338738493,1625338749493,11.0,gaia-v3-20260913,True,train,
gaia-v3-01791,1791,login_failure,mobservice1,mobservice1,WARNING,1625338808757,1625338819757,11.0,gaia-v3-20260913,True,train,
gaia-v3-01528,1528,login_failure,mobservice2,mobservice2,WARNING,1625339184563,1625339195563,11.0,gaia-v3-20260913,True,train,
gaia-v3-01792,1792,login_failure,mobservice1,mobservice1,WARNING,1625339185848,1625339196848,11.0,gaia-v3-20260913,True,train,
gaia-v3-01529,1529,login_failure,mobservice2,mobservice2,WARNING,1625339492017,1625339503017,11.0,gaia-v3-20260913,True,train,
gaia-v3-01530,1530,login_failure,mobservice2,mobservice2,WARNING,1625339538679,1625339549679,11.0,gaia-v3-20260913,True,train,
gaia-v3-01793,1793,login_failure,mobservice1,mobservice1,WARNING,1625339679262,1625339690262,11.0,gaia-v3-20260913,True,train,
gaia-v3-01794,1794,login_failure,mobservice1,mobservice1,WARNING,1625339827465,1625339838465,11.0,gaia-v3-20260913,True,train,
gaia-v3-01795,1795,login_failure,mobservice1,mobservice1,WARNING,1625340199377,1625340210377,11.0,gaia-v3-20260913,True,train,
gaia-v3-01796,1796,login_failure,mobservice1,mobservice1,WARNING,1625340412305,1625340423305,11.0,gaia-v3-20260913,True,train,
gaia-v3-01797,1797,login_failure,mobservice1,mobservice1,WARNING,1625340669944,1625340680944,11.0,gaia-v3-20260913,True,train,
gaia-v3-01798,1798,login_failure,mobservice1,mobservice1,WARNING,1625341056036,1625341067036,11.0,gaia-v3-20260913,True,train,
gaia-v3-01799,1799,login_failure,mobservice1,mobservice1,WARNING,1625341106356,1625341117356,11.0,gaia-v3-20260913,True,train,
gaia-v3-01531,1531,login_failure,mobservice2,mobservice2,WARNING,1625341173624,1625341184624,11.0,gaia-v3-20260913,True,train,
gaia-v3-01803,1803,login_failure,mobservice1,mobservice1,WARNING,1625341488368,1625341499368,11.0,gaia-v3-20260913,True,train,
gaia-v3-01535,1535,login_failure,mobservice2,mobservice2,WARNING,1625341528447,1625341539447,11.0,gaia-v3-20260913,True,train,
gaia-v3-01804,1804,login_failure,mobservice1,mobservice1,WARNING,1625341760040,1625341771040,11.0,gaia-v3-20260913,True,train,
gaia-v3-01805,1805,login_failure,mobservice1,mobservice1,WARNING,1625342292121,1625342303121,11.0,gaia-v3-20260913,True,train,
gaia-v3-01806,1806,login_failure,mobservice1,mobservice1,WARNING,1625342376865,1625342387865,11.0,gaia-v3-20260913,True,train,
gaia-v3-01463,1463,file_moving,webservice1,webservice1,WARNING,1625342400579,1625343000579,600.0,gaia-v3-20260913,True,train,
gaia-v3-01807,1807,login_failure,mobservice1,mobservice1,WARNING,1625342506484,1625342517484,11.0,gaia-v3-20260913,True,train,
gaia-v3-01536,1536,login_failure,mobservice2,mobservice2,WARNING,1625342724488,1625342735488,11.0,gaia-v3-20260913,True,train,
gaia-v3-01537,1537,login_failure,mobservice2,mobservice2,WARNING,1625342769580,1625342780580,11.0,gaia-v3-20260913,True,train,
gaia-v3-01808,1808,login_failure,mobservice1,mobservice1,WARNING,1625343205862,1625343216862,11.0,gaia-v3-20260913,True,train,
gaia-v3-01538,1538,login_failure,mobservice2,mobservice2,WARNING,1625343234892,1625343245892,11.0,gaia-v3-20260913,True,train,
gaia-v3-01539,1539,login_failure,mobservice2,mobservice2,WARNING,1625343406251,1625343417251,11.0,gaia-v3-20260913,True,train,
gaia-v3-01809,1809,login_failure,mobservice1,mobservice1,WARNING,1625343484047,1625343495047,11.0,gaia-v3-20260913,True,train,
gaia-v3-01810,1810,login_failure,mobservice1,mobservice1,WARNING,1625343554577,1625343565577,11.0,gaia-v3-20260913,True,train,
gaia-v3-01464,1464,memory_anomalies,webservice1,webservice1,WARNING,1625343778511,1625344378511,600.0,gaia-v3-20260913,True,train,
gaia-v3-01540,1540,login_failure,mobservice2,mobservice2,WARNING,1625343790513,1625343801513,11.0,gaia-v3-20260913,True,train,
gaia-v3-01811,1811,login_failure,mobservice1,mobservice1,WARNING,1625344346737,1625344357737,11.0,gaia-v3-20260913,True,train,
gaia-v3-01812,1812,login_failure,mobservice1,mobservice1,WARNING,1625344374137,1625344385137,11.0,gaia-v3-20260913,True,train,
gaia-v3-01813,1813,login_failure,mobservice1,mobservice1,WARNING,1625344556193,1625344567193,11.0,gaia-v3-20260913,True,train,
gaia-v3-01541,1541,login_failure,mobservice2,mobservice2,WARNING,1625344951478,1625344962478,11.0,gaia-v3-20260913,True,train,
gaia-v3-01542,1542,login_failure,mobservice2,mobservice2,WARNING,1625345017893,1625345028893,11.0,gaia-v3-20260913,True,train,
gaia-v3-01814,1814,login_failure,mobservice1,mobservice1,WARNING,1625345066809,1625345077809,11.0,gaia-v3-20260913,True,train,
gaia-v3-01815,1815,login_failure,mobservice1,mobservice1,WARNING,1625345157333,1625345168333,11.0,gaia-v3-20260913,True,train,
gaia-v3-01816,1816,login_failure,mobservice1,mobservice1,WARNING,1625345747269,1625345758269,11.0,gaia-v3-20260913,True,train,
gaia-v3-01817,1817,login_failure,mobservice1,mobservice1,WARNING,1625345793455,1625345804455,11.0,gaia-v3-20260913,True,train,
gaia-v3-01818,1818,login_failure,mobservice1,mobservice1,WARNING,1625345978959,1625345989959,11.0,gaia-v3-20260913,True,train,
gaia-v3-01543,1543,login_failure,mobservice2,mobservice2,WARNING,1625346010349,1625346021349,11.0,gaia-v3-20260913,True,train,
gaia-v3-01819,1819,login_failure,mobservice1,mobservice1,WARNING,1625346179945,1625346190945,11.0,gaia-v3-20260913,True,train,
gaia-v3-01820,1820,login_failure,mobservice1,mobservice1,WARNING,1625346199529,1625346210529,11.0,gaia-v3-20260913,True,train,
gaia-v3-01821,1821,login_failure,mobservice1,mobservice1,WARNING,1625346374737,1625346385737,11.0,gaia-v3-20260913,True,train,
gaia-v3-01544,1544,login_failure,mobservice2,mobservice2,WARNING,1625346505568,1625346516568,11.0,gaia-v3-20260913,True,train,
gaia-v3-01545,1545,login_failure,mobservice2,mobservice2,WARNING,1625346619915,1625346630915,11.0,gaia-v3-20260913,True,train,
gaia-v3-01822,1822,login_failure,mobservice1,mobservice1,WARNING,1625346683776,1625346694776,11.0,gaia-v3-20260913,True,train,
gaia-v3-01546,1546,login_failure,mobservice2,mobservice2,WARNING,1625346709137,1625346720137,11.0,gaia-v3-20260913,True,train,
gaia-v3-01823,1823,login_failure,mobservice1,mobservice1,WARNING,1625346959868,1625346970868,11.0,gaia-v3-20260913,True,train,
gaia-v3-01824,1824,login_failure,mobservice1,mobservice1,WARNING,1625347111077,1625347122077,11.0,gaia-v3-20260913,True,train,
gaia-v3-01547,1547,login_failure,mobservice2,mobservice2,WARNING,1625347309964,1625347320964,11.0,gaia-v3-20260913,True,train,
gaia-v3-01548,1548,login_failure,mobservice2,mobservice2,WARNING,1625347339355,1625347350355,11.0,gaia-v3-20260913,True,train,
gaia-v3-01825,1825,login_failure,mobservice1,mobservice1,WARNING,1625347826392,1625347837392,11.0,gaia-v3-20260913,True,train,
gaia-v3-01826,1826,login_failure,mobservice1,mobservice1,WARNING,1625347878469,1625347889469,11.0,gaia-v3-20260913,True,train,
gaia-v3-01549,1549,login_failure,mobservice2,mobservice2,WARNING,1625347938161,1625347949161,11.0,gaia-v3-20260913,True,train,
gaia-v3-01550,1550,login_failure,mobservice2,mobservice2,WARNING,1625348403252,1625348414252,11.0,gaia-v3-20260913,True,train,
gaia-v3-01827,1827,login_failure,mobservice1,mobservice1,WARNING,1625348662706,1625348673706,11.0,gaia-v3-20260913,True,train,
gaia-v3-01828,1828,login_failure,mobservice1,mobservice1,WARNING,1625348671947,1625348682947,11.0,gaia-v3-20260913,True,train,
gaia-v3-01551,1551,login_failure,mobservice2,mobservice2,WARNING,1625348793642,1625348804642,11.0,gaia-v3-20260913,True,train,
gaia-v3-01829,1829,login_failure,mobservice1,mobservice1,WARNING,1625348918316,1625348929316,11.0,gaia-v3-20260913,True,train,
gaia-v3-01830,1830,login_failure,mobservice1,mobservice1,WARNING,1625349140033,1625349151033,11.0,gaia-v3-20260913,True,train,
gaia-v3-01831,1831,login_failure,mobservice1,mobservice1,WARNING,1625349311091,1625349322091,11.0,gaia-v3-20260913,True,train,
gaia-v3-01552,1552,login_failure,mobservice2,mobservice2,WARNING,1625349339544,1625349350544,11.0,gaia-v3-20260913,True,train,
gaia-v3-01832,1832,login_failure,mobservice1,mobservice1,WARNING,1625349489537,1625349500537,11.0,gaia-v3-20260913,True,train,
gaia-v3-01833,1833,login_failure,mobservice1,mobservice1,WARNING,1625349841869,1625349852869,11.0,gaia-v3-20260913,True,train,
gaia-v3-01553,1553,login_failure,mobservice2,mobservice2,WARNING,1625349871461,1625349882461,11.0,gaia-v3-20260913,True,train,
gaia-v3-02067,2067,memory_anomalies,logservice2,logservice2,WARNING,1625349969245,1625350569245,600.0,gaia-v3-20260913,True,train,
gaia-v3-01834,1834,login_failure,mobservice1,mobservice1,WARNING,1625350000093,1625350011093,11.0,gaia-v3-20260913,True,train,
gaia-v3-01835,1835,login_failure,mobservice1,mobservice1,WARNING,1625350076349,1625350087349,11.0,gaia-v3-20260913,True,train,
gaia-v3-01836,1836,login_failure,mobservice1,mobservice1,WARNING,1625350192821,1625350203821,11.0,gaia-v3-20260913,True,train,
gaia-v3-01554,1554,login_failure,mobservice2,mobservice2,WARNING,1625350198174,1625350209174,11.0,gaia-v3-20260913,True,train,
gaia-v3-01555,1555,login_failure,mobservice2,mobservice2,WARNING,1625350250428,1625350261428,11.0,gaia-v3-20260913,True,train,
gaia-v3-01843,1843,memory_anomalies,mobservice1,mobservice1,WARNING,1625350296379,1625350896379,600.0,gaia-v3-20260913,True,train,
gaia-v3-01837,1837,login_failure,mobservice1,mobservice1,WARNING,1625350516781,1625350527781,11.0,gaia-v3-20260913,True,train,
gaia-v3-01838,1838,login_failure,mobservice1,mobservice1,WARNING,1625350545320,1625350556320,11.0,gaia-v3-20260913,True,train,
gaia-v3-01839,1839,login_failure,mobservice1,mobservice1,WARNING,1625350642457,1625350653457,11.0,gaia-v3-20260913,True,train,
gaia-v3-01840,1840,login_failure,mobservice1,mobservice1,WARNING,1625350719605,1625350730605,11.0,gaia-v3-20260913,True,train,
gaia-v3-01841,1841,login_failure,mobservice1,mobservice1,WARNING,1625350798153,1625350809153,11.0,gaia-v3-20260913,True,train,
gaia-v3-01842,1842,login_failure,mobservice1,mobservice1,WARNING,1625350812239,1625350823239,11.0,gaia-v3-20260913,True,train,
gaia-v3-01556,1556,login_failure,mobservice2,mobservice2,WARNING,1625350887541,1625350898541,11.0,gaia-v3-20260913,True,train,
gaia-v3-01465,1465,memory_anomalies,webservice1,webservice1,WARNING,1625351515683,1625352115683,600.0,gaia-v3-20260913,True,train,
gaia-v3-01557,1557,login_failure,mobservice2,mobservice2,WARNING,1625351574816,1625351585816,11.0,gaia-v3-20260913,True,train,
gaia-v3-01473,1473,memory_anomalies,webservice2,webservice2,WARNING,1625351628564,1625352228564,600.0,gaia-v3-20260913,True,train,
gaia-v3-01844,1844,login_failure,mobservice1,mobservice1,WARNING,1625352134073,1625352145073,11.0,gaia-v3-20260913,True,train,
gaia-v3-01558,1558,login_failure,mobservice2,mobservice2,WARNING,1625352380383,1625352391383,11.0,gaia-v3-20260913,True,train,
gaia-v3-01845,1845,login_failure,mobservice1,mobservice1,WARNING,1625352424204,1625352435204,11.0,gaia-v3-20260913,True,train,
gaia-v3-01559,1559,login_failure,mobservice2,mobservice2,WARNING,1625352576437,1625352587437,11.0,gaia-v3-20260913,True,train,
gaia-v3-01560,1560,login_failure,mobservice2,mobservice2,WARNING,1625352619472,1625352630472,11.0,gaia-v3-20260913,True,train,
gaia-v3-01561,1561,login_failure,mobservice2,mobservice2,WARNING,1625352796824,1625352807824,11.0,gaia-v3-20260913,True,train,
gaia-v3-01562,1562,login_failure,mobservice2,mobservice2,WARNING,1625352883604,1625352894604,11.0,gaia-v3-20260913,True,train,
gaia-v3-01563,1563,login_failure,mobservice2,mobservice2,WARNING,1625352898522,1625352909522,11.0,gaia-v3-20260913,True,train,
gaia-v3-01564,1564,login_failure,mobservice2,mobservice2,WARNING,1625352976740,1625352987740,11.0,gaia-v3-20260913,True,train,
gaia-v3-01846,1846,login_failure,mobservice1,mobservice1,WARNING,1625353149845,1625353160845,11.0,gaia-v3-20260913,True,train,
gaia-v3-01565,1565,login_failure,mobservice2,mobservice2,WARNING,1625353428078,1625353439078,11.0,gaia-v3-20260913,True,train,
gaia-v3-01847,1847,login_failure,mobservice1,mobservice1,WARNING,1625353527737,1625353538737,11.0,gaia-v3-20260913,True,train,
gaia-v3-01848,1848,login_failure,mobservice1,mobservice1,WARNING,1625353736549,1625353747549,11.0,gaia-v3-20260913,True,train,
gaia-v3-01849,1849,login_failure,mobservice1,mobservice1,WARNING,1625353817497,1625353828497,11.0,gaia-v3-20260913,True,train,
gaia-v3-01566,1566,login_failure,mobservice2,mobservice2,WARNING,1625354026406,1625354037406,11.0,gaia-v3-20260913,True,train,
gaia-v3-01850,1850,login_failure,mobservice1,mobservice1,WARNING,1625354593500,1625354604500,11.0,gaia-v3-20260913,True,train,
gaia-v3-01453,1453,memory_anomalies,dbservice1,dbservice1,WARNING,1625354611903,1625355211903,600.0,gaia-v3-20260913,True,train,
gaia-v3-01851,1851,login_failure,mobservice1,mobservice1,WARNING,1625354643561,1625354654561,11.0,gaia-v3-20260913,True,train,
gaia-v3-01852,1852,login_failure,mobservice1,mobservice1,WARNING,1625354730068,1625354741068,11.0,gaia-v3-20260913,True,train,
gaia-v3-01567,1567,login_failure,mobservice2,mobservice2,WARNING,1625354769092,1625354780092,11.0,gaia-v3-20260913,True,train,
gaia-v3-01568,1568,login_failure,mobservice2,mobservice2,WARNING,1625354914843,1625354925843,11.0,gaia-v3-20260913,True,train,
gaia-v3-01569,1569,login_failure,mobservice2,mobservice2,WARNING,1625355040158,1625355051158,11.0,gaia-v3-20260913,True,train,
gaia-v3-01570,1570,login_failure,mobservice2,mobservice2,WARNING,1625355048878,1625355059878,11.0,gaia-v3-20260913,True,train,
gaia-v3-01853,1853,login_failure,mobservice1,mobservice1,WARNING,1625355064553,1625355075553,11.0,gaia-v3-20260913,True,train,
gaia-v3-01854,1854,login_failure,mobservice1,mobservice1,WARNING,1625355454797,1625355465797,11.0,gaia-v3-20260913,True,train,
gaia-v3-01571,1571,login_failure,mobservice2,mobservice2,WARNING,1625355603399,1625355614399,11.0,gaia-v3-20260913,True,train,
gaia-v3-01572,1572,login_failure,mobservice2,mobservice2,WARNING,1625356168882,1625356179882,11.0,gaia-v3-20260913,True,train,
gaia-v3-01855,1855,login_failure,mobservice1,mobservice1,WARNING,1625356274740,1625356285740,11.0,gaia-v3-20260913,True,train,
gaia-v3-01573,1573,login_failure,mobservice2,mobservice2,WARNING,1625356430652,1625356441652,11.0,gaia-v3-20260913,True,train,
gaia-v3-01574,1574,login_failure,mobservice2,mobservice2,WARNING,1625356440245,1625356451245,11.0,gaia-v3-20260913,True,train,
gaia-v3-01856,1856,login_failure,mobservice1,mobservice1,WARNING,1625356675891,1625356686891,11.0,gaia-v3-20260913,True,train,
gaia-v3-01575,1575,login_failure,mobservice2,mobservice2,WARNING,1625356718003,1625356729003,11.0,gaia-v3-20260913,True,train,
gaia-v3-01474,1474,file_moving,webservice2,webservice2,WARNING,1625356800471,1625357400471,600.0,gaia-v3-20260913,True,train,
gaia-v3-01857,1857,login_failure,mobservice1,mobservice1,WARNING,1625356968128,1625356979128,11.0,gaia-v3-20260913,True,train,
gaia-v3-01576,1576,login_failure,mobservice2,mobservice2,WARNING,1625357026030,1625357037030,11.0,gaia-v3-20260913,True,train,
gaia-v3-01858,1858,login_failure,mobservice1,mobservice1,WARNING,1625357045757,1625357056757,11.0,gaia-v3-20260913,True,train,
gaia-v3-01859,1859,login_failure,mobservice1,mobservice1,WARNING,1625357362118,1625357373118,11.0,gaia-v3-20260913,True,train,
gaia-v3-01860,1860,login_failure,mobservice1,mobservice1,WARNING,1625357511309,1625357522309,11.0,gaia-v3-20260913,True,train,
gaia-v3-01861,1861,login_failure,mobservice1,mobservice1,WARNING,1625357571219,1625357582219,11.0,gaia-v3-20260913,True,train,
gaia-v3-01862,1862,login_failure,mobservice1,mobservice1,WARNING,1625357674721,1625357685721,11.0,gaia-v3-20260913,True,train,
gaia-v3-01863,1863,login_failure,mobservice1,mobservice1,WARNING,1625357931145,1625357942145,11.0,gaia-v3-20260913,True,train,
